OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
6093;1,12008E+19;11;0;11;11;2020;8;18;4;2;5;3;0;1;1;0;0;0;0;806590,2645;5827406,288;13,51872326;52,51036316;0
6094;1,12006E+19;11;0;2;2;2020;6;12;6;3;5;3;0;1;1;0;0;0;0;801888,4221;5827758,098;13,44997251;52,5161388;0
6095;1,1201E+19;11;0;1;1;2020;10;13;7;3;5;2;0;1;1;0;0;0;0;799570,0831;5828301,726;13,41639942;52,52228992;0
6096;8,2001E+18;8;1;15;28;2020;1;17;5;3;2;6;1;0;1;0;0;0;0;498489,2165;5403903,219;8,979431765;48,78812444;0
6097;1,12002E+19;11;0;2;2;2020;2;20;6;3;5;2;2;0;1;0;0;0;0;802583,2761;5827686,537;13,46011622;52,51511236;0
6098;1,12011E+19;11;0;4;4;2020;11;11;4;2;5;2;0;1;1;0;0;0;0;793092,6548;5826823,319;13,31990201;52,51255704;0
6099;1,12009E+19;11;0;10;10;2020;9;18;2;2;0;1;0;1;0;0;0;0;0;813003,551;5827188,583;13,61271226;52,50477062;0
6100;1,12008E+19;11;0;7;7;2020;8;13;1;3;2;6;0;0;1;0;0;0;0;798061,816;5819410,528;13,38628546;52,44341742;1
6101;1,12002E+19;11;0;1;1;2020;2;19;6;2;5;7;2;0;1;0;0;0;0;797301,6969;5826775,28;13,38170057;52,50984862;0
6102;1,1201E+19;11;0;7;7;2020;10;22;5;3;9;1;2;0;1;0;0;0;0;796805,6927;5822399,76;13,37051617;52,47089647;1
6103;1,12008E+19;11;0;4;4;2020;8;11;4;2;5;3;0;0;1;0;0;0;0;790533,2158;5826377,921;13,28190451;52,50993335;0
6104;1,12007E+19;11;0;4;4;2020;7;12;4;3;3;6;0;0;1;0;0;0;0;791116,5031;5826473,073;13,29055811;52,51047542;1
6105;1,12006E+19;11;0;3;3;2020;6;20;5;3;5;2;0;0;1;0;0;0;0;801340,7496;5830996,431;13,44486137;52,54546717;1
6106;1,12011E+19;11;0;8;8;2020;11;14;4;3;3;6;0;0;1;0;0;1;0;802487,3724;5821958,276;13,45350776;52,46382311;0
6107;1,12002E+19;11;0;4;4;2020;2;16;6;3;2;6;0;0;1;0;0;0;0;791325,5755;5830052,563;13,29676622;52,54245349;0
6108;1,12009E+19;11;0;7;7;2020;9;18;5;3;2;6;0;0;1;0;0;0;0;796519,7262;5822543,151;13,36644601;52,47233715;0
6109;1,12011E+19;11;0;10;10;2020;11;10;2;3;3;6;0;0;1;0;0;1;0;808653,6259;5832803,798;13,5540425;52,55757088;0
6110;1,12006E+19;11;0;1;1;2020;6;12;2;3;2;3;0;1;1;0;0;0;0;796423,3916;5826338,466;13,36840787;52,50641097;0
6111;8,2001E+18;8;1;16;56;2020;1;11;4;3;9;1;0;0;1;0;0;0;0;531095,3141;5396629,851;9,422785031;48,72191942;2
6112;1,12002E+19;11;0;3;3;2020;2;16;6;2;6;7;1;0;1;1;0;0;0;801032,9215;5830581,12;13,43995929;52,54191486;1
6113;1,12009E+19;11;0;3;3;2020;9;6;5;3;0;1;0;1;0;0;0;1;0;798255,044;5835061,364;13,40314735;52,58360143;1
6114;1,12007E+19;11;0;9;9;2020;7;10;6;3;6;2;0;0;1;1;0;0;0;802597,8971;5825088,009;13,45796957;52,49181377;0
6115;1,12002E+19;11;0;4;4;2020;2;14;6;3;2;6;0;0;1;0;0;0;0;790463,5411;5827587,468;13,28193667;52,52081411;0
6116;1,1201E+19;11;0;4;4;2020;10;8;5;3;5;2;0;1;1;0;0;0;0;792843,2516;5826759,567;13,31618129;52,51211948;0
6117;1,12012E+19;11;0;3;3;2020;12;13;3;3;5;2;0;1;1;0;0;0;0;799993,027;5830194,711;13,42432269;52,53902487;1
6118;1,12008E+19;11;0;12;12;2020;8;19;6;3;0;6;0;0;0;0;1;0;1;794593,7733;5833807,091;13,34815156;52,57435276;0
6119;1,12007E+19;11;0;7;7;2020;7;15;3;3;2;6;0;0;1;0;0;0;0;794647,3326;5823129,352;13,33947784;52,47860531;0
6120;1,12005E+19;11;0;1;1;2020;5;15;1;3;6;4;0;1;0;1;0;0;0;794652,1879;5827072,834;13,34303739;52,51395356;0
6121;1,1201E+19;11;0;8;8;2020;10;6;4;3;3;6;2;0;1;0;0;1;0;802556,15;5821897,595;13,45446203;52,46324114;1
6122;1,12002E+19;11;0;4;4;2020;2;14;6;3;2;6;0;0;1;0;0;1;0;790485,1438;5827585,257;13,28225223;52,52078278;0
6123;1,12009E+19;11;0;2;2;2020;9;16;1;3;5;2;0;1;1;0;0;0;0;802593,0379;5827701,426;13,46027317;52,51524039;0
6124;1,12011E+19;11;0;1;1;2020;11;18;2;3;2;6;2;0;1;0;1;0;0;799762,8545;5828628,915;13,41952707;52,5251167;0
6125;1,12005E+19;11;0;7;7;2020;5;7;3;2;3;6;0;0;1;0;1;0;0;795200,6941;5822904,058;13,34740269;52,47628688;0
6126;1,12008E+19;11;0;12;12;2020;8;11;5;3;1;7;0;1;1;0;0;0;0;795406,7897;5833600,274;13,35992957;52,57205816;0
6127;1,12006E+19;11;0;3;3;2020;6;16;7;3;3;6;0;1;0;0;0;0;0;799504,0076;5830293,648;13,41722309;52,54018067;1
6128;1,12002E+19;11;0;4;4;2020;2;9;6;2;2;6;0;0;1;0;0;0;0;791234,2949;5829709,128;13,29512297;52,53942345;0
6129;1,1201E+19;11;0;9;9;2020;10;15;6;3;2;6;0;0;1;0;0;0;0;802804,1813;5821449,978;13,4576957;52,45909175;0
6130;1,12012E+19;11;0;5;5;2020;12;12;5;3;5;3;0;1;1;0;0;0;0;780171,337;5822272,627;13,1261759;52,4785428;0
6131;8,2001E+18;8;1;27;8;2020;1;9;4;3;8;1;0;0;1;0;0;0;0;571714,5822;5460395,211;9,98626463;49,29209391;2
6132;1,12002E+19;11;0;2;2;2020;2;7;6;3;6;4;1;0;0;1;0;1;0;803458,5652;5827597,133;13,4728939;52,51382477;0
6133;1,12009E+19;11;0;7;7;2020;9;21;5;3;0;1;2;1;0;0;0;0;0;797836,1418;5822229,156;13,38548922;52,46880637;0
6134;1,12007E+19;11;0;7;7;2020;7;20;7;3;2;6;0;0;1;0;0;0;0;795590,3354;5823886,453;13,35399388;52,48488257;0
6135;1,12002E+19;11;0;3;3;2020;2;8;5;3;0;1;0;1;0;0;0;0;0;800733,9399;5829842,977;13,43489589;52,53546384;0
6136;1,1201E+19;11;0;7;7;2020;10;16;5;3;3;2;0;0;1;0;0;1;0;797772,7774;5818918,291;13,38160688;52,43916249;1
6137;1,12012E+19;11;0;3;3;2020;12;13;4;3;0;2;0;1;1;0;0;0;0;799165,6644;5830374,971;13,41232236;52,54109545;1
6138;1,12005E+19;11;0;3;3;2020;5;10;2;3;2;6;0;0;1;0;0;0;1;799586,4703;5830277,842;13,4184211;52,53999366;1
6139;1,12008E+19;11;0;4;4;2020;8;22;7;3;3;6;2;0;1;0;1;0;0;791343,2243;5824556,019;13,29221212;52,49316809;0
6140;1,12007E+19;11;0;6;6;2020;7;9;5;3;2;6;0;0;1;0;0;1;0;793582,7693;5820439,5;13,32148119;52,45506508;0
6141;1,12006E+19;11;0;10;10;2020;6;17;2;3;8;7;0;0;1;0;0;0;0;808860,1315;5833292,602;13,55753381;52,5618343;0
6142;1,1201E+19;11;0;6;6;2020;10;12;4;3;5;3;0;0;1;0;1;0;0;790159,606;5818288,656;13,26937764;52,43761016;0
6143;1,12002E+19;11;0;7;7;2020;2;22;5;3;3;6;2;0;1;0;0;0;0;797699,285;5818766,986;13,38039414;52,43784621;1
6144;1,12009E+19;11;0;11;11;2020;9;17;2;3;2;6;0;0;1;0;1;0;0;804220,3564;5827520,229;13,48401487;52,51271117;0
6145;1,12011E+19;11;0;3;3;2020;11;17;3;3;3;6;2;1;0;0;0;0;0;799997,7962;5830192,412;13,42439072;52,53900163;1
6146;1,12005E+19;11;0;12;12;2020;5;17;2;3;2;6;0;0;1;0;0;0;0;792115,5098;5832453,562;13,31049381;52,56355473;0
6147;1,12008E+19;11;0;7;7;2020;8;20;7;3;5;2;2;0;1;0;0;0;1;797649,9287;5818636,165;13,37955371;52,43670039;0
6148;1,12006E+19;11;0;12;12;2020;6;12;1;3;5;2;0;0;1;0;0;0;0;795336,5269;5833744,859;13,35902459;52,57339236;0
6149;1,12002E+19;11;0;11;11;2020;2;19;5;3;2;6;2;0;1;0;0;0;0;805652,6283;5827389,882;13,5049352;52,51074229;1
6150;1,1201E+19;11;0;1;1;2020;10;7;7;3;0;7;1;0;0;0;0;0;1;796299,6408;5826040,51;13,36632474;52,50380729;0
6151;1,12012E+19;11;0;3;3;2020;12;12;6;3;2;6;0;0;1;0;0;0;0;801129,8059;5837227,466;13,44741844;52,60143269;0
6152;1,12008E+19;11;0;1;1;2020;8;16;3;3;5;3;0;1;0;0;0;0;0;794756,7142;5827091,029;13,34458936;52,51406019;0
6153;1,12007E+19;11;0;3;3;2020;7;15;5;3;6;4;0;0;1;1;0;0;0;799141,7968;5830375,055;13,41197156;52,54110932;0
6154;1,12002E+19;11;0;9;9;2020;2;14;5;3;2;7;0;0;1;0;0;0;1;807005,3803;5818242,375;13,51638888;52,42800047;0
6155;1,1201E+19;11;0;3;3;2020;10;14;6;3;5;3;0;1;1;0;0;0;0;798165,5959;5836120,966;13,40278466;52,59314822;0
6156;8,2001E+18;8;1;18;47;2020;1;17;6;3;1;3;2;0;1;0;0;0;0;507742,4869;5427633,449;9,105858087;49,00154968;1
6157;1,12002E+19;11;0;6;6;2020;2;7;5;3;1;5;0;0;1;0;0;0;0;786141,6976;5816761,895;13,20912641;52,4260382;0
6158;1,12009E+19;11;0;7;7;2020;9;15;4;3;0;1;0;1;1;0;0;0;0;797860,6941;5821848,842;13,3855101;52,46538389;0
6159;1,12011E+19;11;0;3;3;2020;11;8;2;3;5;2;0;1;1;0;0;0;0;798174,9363;5836311,752;13,40309391;52,5948532;1
6160;1,12009E+19;11;0;11;11;2020;9;16;1;3;1;5;0;1;1;0;0;0;0;805916,9889;5827366,286;13,50879675;52,51038263;0
6161;1,12005E+19;11;0;2;2;2020;5;14;2;3;2;6;0;0;1;0;0;0;0;797042,2341;5825857,957;13,37707022;52,50176714;1
6162;1,12008E+19;11;0;3;3;2020;8;19;1;2;2;6;0;0;1;0;0;0;0;798038,4809;5833884,859;13,39890275;52,57317443;0
6163;1,12006E+19;11;0;4;4;2020;6;8;3;3;2;6;0;0;1;0;0;0;1;789286,7458;5824063,708;13,261579;52,48984819;0
6164;1,12002E+19;11;0;11;11;2020;2;15;5;3;0;7;0;1;0;0;0;0;0;804462,5519;5827510,153;13,48756356;52,51248573;1
6165;1,12009E+19;11;0;3;3;2020;9;14;2;2;5;2;0;0;1;0;0;0;0;797157,558;5838898,209;13,39044086;52,61859411;0
6166;1,12012E+19;11;0;4;4;2020;12;14;4;3;2;6;0;0;1;0;0;0;0;795122,709;5823001,337;13,34634389;52,47720106;1
6167;1,12008E+19;11;0;3;3;2020;8;9;3;3;3;6;0;1;1;0;0;0;0;800794,634;5829800,785;13,43574984;52,53505218;0
6168;1,12006E+19;11;0;1;1;2020;6;12;5;3;5;3;0;1;1;0;0;0;0;800018,771;5828097,368;13,42280846;52,5202115;0
6169;8,2001E+18;8;4;35;59;2020;1;9;4;2;0;1;0;1;0;0;0;0;0;514785,7939;5291759,955;9,197371619;47,77903265;1
6170;1,12002E+19;11;0;7;7;2020;2;18;4;3;3;6;1;1;1;0;0;0;0;795489,622;5823826,685;13,35246206;52,48440131;0
6171;1,12011E+19;11;0;11;11;2020;11;18;2;3;1;5;2;1;1;0;0;0;0;804939,4011;5827462,089;13,49452447;52,51178859;0
6172;1,12009E+19;11;0;3;3;2020;9;5;2;3;5;3;1;0;1;0;1;0;0;798007,4719;5834166,159;13,39869935;52,57571287;0
6173;1,12008E+19;11;0;10;10;2020;8;14;7;3;5;3;0;1;1;0;0;0;0;809483,6705;5827409,673;13,56122514;52,50875978;0
6174;1,12002E+19;11;0;6;6;2020;2;10;4;3;2;6;0;0;1;0;0;1;0;790347,6449;5818399,577;13,27223243;52,43850481;0
6175;1,1201E+19;11;0;7;7;2020;10;5;5;3;0;1;2;0;0;0;0;0;1;794863,3884;5823136,33;13,3426561;52,47855126;1
6176;1,12008E+19;11;0;7;7;2020;8;19;3;2;2;6;0;0;1;0;1;0;0;796433,3362;5822601,81;13,36523;52,47290986;0
6177;1,12007E+19;11;0;2;2;2020;7;22;3;3;5;3;2;0;1;0;0;0;1;801880,6568;5826547,263;13,44876019;52,50529032;0
6178;1,12006E+19;11;0;3;3;2020;6;16;5;3;3;6;0;1;1;0;0;0;0;799184,3172;5830906,828;13,4130756;52,54585249;1
6179;1,12011E+19;11;0;7;7;2020;11;12;3;3;5;3;0;0;1;0;0;0;0;798178,1237;5818923,565;13,38755712;52,43898893;0
6180;1,12002E+19;11;0;7;7;2020;2;13;4;3;3;6;0;1;1;0;0;0;0;798120,923;5818903,946;13,38670061;52,43884424;0
6181;1,12009E+19;11;0;4;4;2020;9;18;4;3;2;6;1;0;1;0;0;0;0;791830,2511;5826610,759;13,3011661;52,51132837;0
6182;1,12011E+19;11;0;4;4;2020;11;19;2;3;2;6;2;0;1;0;0;0;1;792724,2198;5826739,378;13,31441454;52,51200239;0
6183;1,12006E+19;11;0;7;7;2020;6;11;7;3;5;2;0;1;1;0;0;0;0;797777,1999;5823829,952;13,38605339;52,48318785;0
6184;1,12002E+19;11;0;1;1;2020;2;20;4;3;2;6;2;0;1;0;0;0;0;796309,9266;5830046,514;13,37004464;52,53971161;0
6185;1,12009E+19;11;0;12;12;2020;9;9;4;3;2;6;0;0;1;0;0;0;0;789661,6267;5836598,48;13,27801696;52,60202508;0
6186;1,12007E+19;11;0;11;11;2020;7;7;5;3;0;2;0;1;1;0;0;0;0;804512,3422;5827504,942;13,48829022;52,51241123;0
6187;1,12002E+19;11;0;10;10;2020;2;12;3;3;5;2;0;0;1;0;1;0;0;813052,6664;5827191,03;13,61343583;52,50476436;0
6188;1,1201E+19;11;0;1;1;2020;10;19;4;3;5;3;2;1;1;0;0;0;0;799785,7236;5828602,171;13,41983904;52,52486441;1
6189;1,12012E+19;11;0;7;7;2020;12;3;6;3;8;1;2;0;1;0;0;0;0;794871,6267;5823147,091;13,34278656;52,47864327;1
6190;1,12008E+19;11;0;9;9;2020;8;17;5;2;5;2;0;1;1;0;0;0;0;802598,713;5825089,018;13,45798247;52,49182236;0
6191;1,12007E+19;11;0;4;4;2020;7;17;3;3;2;6;0;0;1;0;0;0;0;787898,8461;5825957,738;13,2428317;52,50756294;0
6192;1,12005E+19;11;0;12;12;2020;5;11;6;3;5;2;0;1;0;0;0;1;0;795337,0886;5833744,657;13,35903268;52,57339024;0
6193;1,1201E+19;11;0;7;7;2020;10;8;3;3;5;2;0;1;1;0;0;0;0;795573,439;5823307,799;13,35323275;52,47970452;0
6194;1,12002E+19;11;0;10;10;2020;2;7;2;3;2;6;1;0;1;0;0;0;0;810152,0584;5827135,281;13,5707863;52,50592124;1
6195;1,12009E+19;11;0;2;2;2020;9;18;1;2;6;4;0;1;0;1;0;0;0;801870,4238;5826513,821;13,44857956;52,50499623;0
6196;1,12011E+19;11;0;5;5;2020;11;13;1;3;5;3;0;1;1;0;0;0;0;780179,2404;5822276,784;13,12629546;52,47857601;0
6197;1,12005E+19;11;0;9;9;2020;5;15;2;3;2;6;0;0;1;0;0;1;0;806320,1538;5821431,556;13,50926568;52,45696739;0
6198;1,12008E+19;11;0;12;12;2020;8;15;5;3;2;6;0;0;1;0;0;0;0;791801,1619;5839350,791;13,31194665;52,62555429;0
6199;1,12006E+19;11;0;1;1;2020;6;14;6;3;2;6;0;0;1;0;0;0;0;796302,0915;5828817,728;13,368834;52,52870104;0
6200;1,12002E+19;11;0;3;3;2020;2;5;2;3;3;6;2;0;1;0;0;1;0;800804,6586;5838727,149;13,44399519;52,6150543;1
6201;1,1201E+19;11;0;11;11;2020;10;13;6;3;5;3;0;1;1;0;0;0;0;804101,3411;5827532,199;13,48227743;52,51288481;0
6202;1,12012E+19;11;0;7;7;2020;12;16;3;3;2;6;2;0;0;0;1;0;1;796012,1208;5822728,448;13,35915914;52,4742735;0
6203;1,12008E+19;11;0;12;12;2020;8;18;1;3;2;6;0;0;0;0;1;0;0;787565,2655;5837746,069;13,2481459;52,61342643;0
6204;1,12006E+19;11;0;6;6;2020;6;6;2;3;0;6;0;1;1;0;0;0;0;792453,367;5819747,623;13,30430178;52,44946795;0
6205;1,12002E+19;11;0;2;2;2020;2;23;1;3;5;3;2;0;1;0;0;0;0;802178,9385;5827719,46;13,45420571;52,51563161;1
6206;1,1201E+19;11;0;12;12;2020;10;9;4;3;5;3;0;0;1;0;0;0;0;794481,3824;5834312,351;13,34694668;52,57894283;1
6207;8,2001E+18;8;3;35;96;2020;1;10;5;2;8;6;0;0;1;0;0;0;1;506297,941;5302752,615;9,084229623;47,87807743;1
6208;1,12002E+19;11;0;3;3;2020;2;1;1;2;0;1;2;1;0;0;0;0;0;800005,2537;5830251,989;13,42455414;52,53953153;0
6209;1,12009E+19;11;0;6;6;2020;9;11;2;3;0;6;0;0;1;0;0;0;0;784937,7779;5816719,012;13,19143185;52,42628202;0
6210;1,12011E+19;11;0;4;4;2020;11;16;7;3;6;2;1;0;1;1;0;0;0;791035,0475;5826459,682;13,28934954;52,51039883;0
6211;1,12009E+19;11;0;7;7;2020;9;11;6;3;2;6;0;0;1;0;0;0;1;796843,8267;5822390,422;13,37106762;52,47079205;0
6212;1,12002E+19;11;0;7;7;2020;2;18;1;3;0;5;2;1;1;0;0;0;0;795922,7651;5824392,642;13,35932457;52,48924008;1
6213;1,12005E+19;11;0;7;7;2020;5;11;2;3;1;5;0;1;1;0;0;0;0;796017,8934;5825198,593;13,36143759;52,49641317;1
6214;1,12008E+19;11;0;12;12;2020;8;18;6;3;0;1;1;1;0;0;0;0;0;795466,1523;5833442,144;13,36066207;52,57060846;0
6215;1,12007E+19;11;0;1;1;2020;7;13;3;3;5;3;0;1;0;0;0;0;1;799785,4281;5828601,697;13,41983427;52,52486033;0
6216;1,12006E+19;11;0;3;3;2020;6;18;2;2;1;1;0;1;1;0;0;0;0;799138,0654;5830659,432;13,41217277;52,54366036;0
6217;1,12002E+19;11;0;9;9;2020;2;13;7;3;0;7;0;1;0;0;0;0;0;806285,0091;5821467,267;13,50878282;52,45730714;0
6218;1,12009E+19;11;0;1;1;2020;9;20;6;3;1;5;2;1;1;0;0;0;0;799625,6178;5828394,317;13,41729891;52,52308934;0
6219;1,12012E+19;11;0;12;12;2020;12;15;2;3;3;6;0;0;1;0;0;0;0;795353,5761;5833716,872;13,35925051;52,57313223;1
6220;1,12006E+19;11;0;7;7;2020;6;15;4;3;6;7;0;0;1;1;0;0;0;795834,2565;5824244,668;13,35789346;52,48796158;0
6221;8,2001E+18;8;2;31;0;2020;1;22;4;3;9;7;2;0;1;0;0;0;0;475131,6692;5409237,399;8,661115326;48,83561402;2
6222;1,12002E+19;11;0;2;2;2020;2;20;7;3;2;6;2;0;1;0;0;0;0;802057,5819;5827999,899;13,45267735;52,51821241;0
6223;1,12011E+19;11;0;3;3;2020;11;11;6;3;5;2;0;1;0;0;0;0;1;800073,648;5833830,777;13,42879465;52,57157148;0
6224;1,12009E+19;11;0;2;2;2020;9;10;7;3;2;6;0;0;1;0;0;0;0;801657,1478;5828866,352;13,44757965;52,52620013;1
6225;1,12007E+19;11;0;2;2;2020;7;18;5;3;3;6;0;1;1;0;0;0;0;802117,3446;5827414,993;13,45302435;52,51293679;0
6226;1,12008E+19;11;0;7;7;2020;8;9;2;3;2;6;0;0;1;0;0;0;0;799715,6309;5821476,136;13,41239863;52,46102878;0
6227;1,12007E+19;11;0;1;1;2020;7;7;4;2;5;3;0;1;1;0;0;0;0;795861,6203;5832069,753;13,36525638;52,55809156;0
6228;1,12002E+19;11;0;4;4;2020;2;19;7;3;2;6;2;0;1;0;0;0;0;790797,8333;5826467,156;13,28587058;52,51059234;0
6229;1,1201E+19;11;0;7;7;2020;10;16;5;3;5;2;0;0;1;0;1;0;0;795623,0338;5823231,095;13,35389289;52,47899009;0
6230;8,2001E+18;8;1;15;3;2020;1;21;6;3;5;3;2;0;1;0;0;0;0;500311,1961;5392294,472;9,004227946;48,68369355;1
6231;1,12002E+19;11;0;7;7;2020;2;18;7;3;0;5;2;0;1;0;0;0;1;799071,1636;5816704,394;13,39867129;52,41860914;0
6232;1,12009E+19;11;0;7;7;2020;9;16;3;3;6;2;0;0;1;1;0;0;0;798473,3995;5818139,65;13,39118822;52,43180095;0
6233;1,12011E+19;11;0;10;10;2020;11;15;1;2;9;1;0;0;1;0;0;0;0;808757,9014;5827439,61;13,55059309;52,5094393;0
6234;1,12009E+19;11;0;7;7;2020;9;17;6;3;6;4;0;0;1;1;0;0;0;795290,8113;5823490,822;13,34924531;52,48149809;0
6235;1,12005E+19;11;0;2;2;2020;5;14;1;3;2;6;0;0;1;0;0;0;0;797886,6192;5825489,149;13,38914318;52,49800092;0
6236;1,12008E+19;11;0;10;10;2020;8;18;7;2;6;3;0;0;1;1;0;0;0;811376,5325;5827109,535;13,58874484;52,50499313;0
6237;1,12006E+19;11;0;1;1;2020;6;16;3;3;2;2;0;0;1;0;1;0;0;799098,801;5827679,767;13,40891472;52,51697369;0
6238;1,12002E+19;11;0;4;4;2020;2;15;7;3;2;6;0;0;1;0;0;0;0;790000,5673;5825132,42;13,27299315;52,49905066;0
6239;1,12009E+19;11;0;4;4;2020;9;16;1;3;5;2;0;1;1;0;0;0;0;788942,2603;5826126,323;13,25830901;52,50852274;0
6240;1,12012E+19;11;0;4;4;2020;12;7;2;3;3;6;0;1;1;0;0;0;0;789288,6906;5826180,208;13,26344604;52,50882222;0
6241;1,12006E+19;11;0;12;12;2020;6;10;4;3;2;7;0;0;1;0;1;0;0;794393,6104;5834473,057;13,34579782;52,58043092;0
6242;8,2001E+18;8;3;37;51;2020;1;13;4;3;2;2;0;0;1;0;0;0;0;435888,4278;5283373,945;8,145473894;47,70056662;0
6243;1,12002E+19;11;0;12;12;2020;2;14;7;3;6;4;0;0;1;1;0;0;0;793540,9093;5835849,624;13,33446914;52,5932316;0
6244;1,12011E+19;11;0;3;3;2020;11;9;2;2;2;6;0;0;1;0;0;0;1;801215,1119;5837821,463;13,44921473;52,60670939;0
6245;1,12009E+19;11;0;10;10;2020;9;21;1;3;0;1;1;1;0;0;0;0;0;808319,5137;5827572,416;13,54427708;52,51087742;0
6246;1,12007E+19;11;0;1;1;2020;7;18;6;3;2;6;0;0;1;0;1;0;0;798628,4904;5827030,193;13,40142133;52,51140887;0
6247;1,12002E+19;11;0;1;1;2020;2;19;6;3;5;3;2;1;0;0;0;0;1;799042,763;5827538,306;13,40796419;52,51573643;0
6248;1,1201E+19;11;0;1;1;2020;10;7;4;3;6;2;0;0;1;1;0;0;0;796287,1623;5830281,426;13,36991946;52,54182973;1
6249;1,12008E+19;11;0;2;2;2020;8;10;3;2;0;1;0;1;0;0;0;0;0;801870,6806;5826514,66;13,4485841;52,50500361;1
6250;1,12007E+19;11;0;6;6;2020;7;11;1;3;8;1;0;1;0;0;0;0;0;783529,4653;5816031,259;13,17019237;52,42084693;0
6251;1,12006E+19;11;0;4;4;2020;6;17;4;3;2;6;0;0;1;0;0;0;0;790514,5807;5826393,373;13,28164418;52,5100818;0
6252;1,12011E+19;11;0;3;3;2020;11;11;2;3;2;2;0;0;1;0;0;0;0;800604,1277;5829900,842;13,43304013;52,53605411;0
6253;1,12002E+19;11;0;4;4;2020;2;21;6;3;2;6;2;0;1;0;0;0;0;791243,6923;5829792,724;13,29533442;52,54016785;0
6254;1,12009E+19;11;0;1;1;2020;9;11;4;3;2;6;0;0;1;0;0;0;0;796794,958;5826674,512;13,37416596;52,50922127;0
6255;1,12011E+19;11;0;2;2;2020;11;1;7;2;0;1;2;1;0;0;0;0;0;801994,215;5827747,224;13,45151696;52,51598277;0
6256;1,12006E+19;11;0;3;3;2020;6;6;6;3;0;5;0;1;1;0;0;0;0;800261,5555;5831396,339;13,4293563;52,54964748;0
6257;1,12002E+19;11;0;2;2;2020;2;15;6;3;0;2;0;1;1;0;0;0;0;801844,5579;5826439,501;13,44813226;52,5043444;0
6258;1,12009E+19;11;0;2;2;2020;9;7;3;3;5;3;0;1;1;0;0;0;0;803086,6172;5827634,376;13,46746353;52,51436538;0
6259;1,12007E+19;11;0;3;3;2020;7;9;5;3;2;6;0;0;1;0;0;0;0;802349,0785;5831608,831;13,46024313;52,55039741;0
6260;1,12002E+19;11;0;4;4;2020;2;20;5;2;6;4;2;0;0;1;0;0;1;790526,7086;5826376,81;13,28180793;52,50992685;0
6261;1,1201E+19;11;0;1;1;2020;10;15;4;2;2;2;0;0;1;0;0;1;0;799762,9284;5828629,045;13,41952827;52,52511783;1
6262;1,12012E+19;11;0;4;4;2020;12;19;4;3;3;6;2;0;1;0;0;0;0;790130,959;5825295,222;13,27505042;52,5004409;1
6263;1,12008E+19;11;0;7;7;2020;8;18;4;3;0;5;0;1;1;0;0;0;0;795657,4296;5823972,894;13,35505574;52,48562113;0
6264;1,12007E+19;11;0;9;9;2020;7;11;2;3;5;3;0;1;0;0;0;0;1;805470,8934;5822245,701;13,49755082;52,4647395;0
6265;1,12005E+19;11;0;3;3;2020;5;16;5;3;0;6;0;0;1;0;1;0;0;802827,4357;5832111,083;13,46773464;52,55463327;0
6266;1,1201E+19;11;0;10;10;2020;10;9;2;3;5;3;0;0;1;0;0;0;0;808903,356;5833412,582;13,55828112;52,562885;1
6267;8,2001E+18;8;4;25;104;2020;1;15;6;3;0;1;0;1;0;0;0;0;0;551239,9314;5342141,225;9,689983725;48,23042129;1
6268;1,12002E+19;11;0;7;7;2020;2;19;5;3;6;4;2;0;0;1;1;0;0;797867,7196;5820522,673;13,38442991;52,4534924;0
6269;1,12009E+19;11;0;9;9;2020;9;13;6;3;5;3;0;1;1;0;0;0;0;805153,8118;5822562,931;13,493188;52,46775987;0
6270;1,12011E+19;11;0;1;1;2020;11;18;4;3;6;4;2;1;0;1;0;0;0;795303,6978;5827198,697;13,35272196;52,51472948;0
6271;1,12005E+19;11;0;10;10;2020;5;15;7;3;0;1;0;0;0;0;1;0;0;808943,2414;5827441,019;13,55331664;52,509347;1
6272;1,12008E+19;11;0;9;9;2020;8;16;4;3;2;6;0;0;1;0;0;0;0;802588,936;5825103,428;13,45785199;52,49195694;1
6273;1,12006E+19;11;0;11;11;2020;6;7;6;3;3;6;0;0;1;0;0;1;0;804463,723;5827510,03;13,48758066;52,51248397;0
6274;1,12002E+19;11;0;4;4;2020;2;18;5;3;2;6;2;0;1;0;0;0;0;789290,9525;5824069,89;13,26164615;52,48990138;0
6275;1,1201E+19;11;0;11;11;2020;10;8;5;3;5;3;0;1;1;0;0;0;0;804101,3411;5827532,199;13,48227743;52,51288481;0
6276;1,12012E+19;11;0;1;1;2020;12;14;3;3;3;6;0;0;1;0;0;0;0;796172,047;5829900,93;13,36788782;52,53848155;0
6277;1,12008E+19;11;0;7;7;2020;8;9;6;3;9;1;0;0;0;0;1;0;0;795690,544;5823002,656;13,35468149;52,47690575;0
6278;1,12006E+19;11;0;6;6;2020;6;16;2;2;1;1;0;0;1;0;0;0;0;784373,463;5815852,831;13,18241851;52,41880914;0
6279;1,12002E+19;11;0;2;2;2020;2;11;5;3;1;5;0;1;1;0;0;0;0;802004,3829;5828158,157;13,45203937;52,51966034;0
